EMG,EMG ¿n¤À
0.0366211,0.0640259
-0.0231934,0.0635376
-0.0512695,0.0639404
-0.0323486,0.0638062
0.0201416,0.0634705
-0.0665283,0.0634033
-0.0933838,0.0638062
-0.0195313,0.0625
0.0463867,0.0618713
0.0463867,0.061438
-0.0689697,0.0613525
0.0250244,0.0607178
0.0823975,0.0612061
-0.123291,0.0623718
-0.0146484,0.061853
0.000610352,0.0612427
0.0543213,0.0608459
-0.0378418,0.0604797
-0.057373,0.0607727
0.10376,0.0612305
0.0952148,0.0615234
0.0244141,0.0610229
0.0506592,0.0608093
0.0604248,0.0614136
0.0488281,0.0615662
-0.0500488,0.0613953
-0.0408936,0.0617615
-0.175171,0.0622131
0.0469971,0.0626038
-0.055542,0.0622192
-0.088501,0.0620239
0.00793457,0.0619141
0.0366211,0.0620972
0.032959,0.0620605
0.114136,0.0631897
0.0579834,0.0635681
-0.172119,0.0640686
0.107422,0.0643982
0.0439453,0.0634766
-0.142822,0.0634888
-0.00366211,0.0630615
0.0115967,0.0625427
-0.153198,0.0633179
-0.166626,0.0642151
-0.0463867,0.0642212
0.0323486,0.0633911
0.03479,0.0623291
-0.0396729,0.0613525
-0.0378418,0.0607361
-0.0213623,0.0596069
0.0152588,0.0592529
-0.00488281,0.0588135
0.0408936,0.0582031
0.0366211,0.0573242
0.00488281,0.0560181
0.00366211,0.0560425
-0.0439453,0.0558716
0.110474,0.0569519
0.203857,0.0583618
0.0592041,0.0589233
-0.236816,0.0606873
0.0164795,0.0599731
-0.0738525,0.0602539
0.0695801,0.060498
-0.113525,0.0615662
-0.131836,0.0627747
-0.0616455,0.062616
0.0195313,0.0619873
0.022583,0.0615723
-0.0860596,0.0620422
0.0445557,0.061554
0.0201416,0.0608887
0.146484,0.0622803
0.0482178,0.061792
0.0592041,0.0613342
0.067749,0.0608521
0.178833,0.0621399
0.067749,0.0619202
-0.0518799,0.0623352
-0.0616455,0.0628784
0.109863,0.0636841
-0.088501,0.064093
-0.144043,0.0644165
-0.0415039,0.0638916
-0.00671387,0.0631104
0.0585938,0.063623
0.0878906,0.0636597
0.137329,0.063916
-0.0653076,0.0640015
-0.0994873,0.0643616
-0.314331,0.0673462
-0.140381,0.0685852
0.112915,0.0692932
-0.169067,0.0705078
-0.098877,0.0706116
-0.0756836,0.0707092
0.0836182,0.0708435
0.217896,0.0728394
0.214233,0.0740417
0.126343,0.0749878
0.101318,0.0756348
-0.0756836,0.0761597
-0.211182,0.0777588
0.0817871,0.0782532
-0.0891113,0.0789429
-0.164185,0.0799194
-0.0512695,0.0794983
-0.0256348,0.0795593
0.0402832,0.0794983
0.0592041,0.0796265
0.067749,0.0796143
0.0701904,0.0800659
0.130615,0.0805481
0.134277,0.080658
0.0689697,0.0812012
-0.105591,0.082251
0.045166,0.0821594
0.0317383,0.0820984
0.170898,0.0832336
-0.275879,0.0849548
-0.0280762,0.0842834
-0.0115967,0.0841553
-0.0897217,0.0845459
-0.0469971,0.0844116
0.03479,0.0842712
0.0518799,0.0842896
0.162964,0.0855103
0.088501,0.0846436
-0.10498,0.0852234
-0.203247,0.0867004
-0.102539,0.0868408
-0.0366211,0.0871277
0.0195313,0.0869568
-0.359497,0.0902222
-0.15625,0.0906433
-0.00854492,0.0901489
0.00488281,0.0884766
0.0561523,0.0879639
0.13916,0.088916
0.17334,0.0892212
0.136108,0.0905457
0.012207,0.0905518
0.032959,0.0893494
0.108643,0.0887695
0.0341797,0.0886475
-0.0665283,0.0889893
-0.205688,0.0906982
0.0610352,0.0909119
0.0634766,0.0911682
-0.0756836,0.0917114
-0.108643,0.0926453
0.0109863,0.0927063
0.090332,0.0932007
0.145874,0.0942932
0.0683594,0.094928
0.0494385,0.0953857
-0.128174,0.096228
-0.188599,0.0970093
0.128174,0.0962524
-0.106201,0.0967224
-0.102539,0.0953796
-0.108643,0.0963013
-0.12146,0.0967773
0.103149,0.097113
0.0372314,0.0963501
0.0946045,0.0959778
-0.00610352,0.0954224
0.131226,0.0965393
0.065918,0.0969727
0.0274658,0.0963867
0.114136,0.0970825
-0.0158691,0.0970398
0.0439453,0.0960144
-0.0952148,0.0964844
-0.0463867,0.0963562
-0.109863,0.0967773
0.0701904,0.0956909
0.0366211,0.0953796
-0.065918,0.09552
-0.0109863,0.0950134
0.194092,0.0958557
0.159302,0.0965637
0.0335693,0.095459
0.0964355,0.0960083
-0.0793457,0.0967346
0.0469971,0.0966187
-0.0146484,0.0958862
-0.0384521,0.0948975
-0.00732422,0.0943176
-0.126343,0.0945862
0.0286865,0.0917297
0.00671387,0.0903931
0.0317383,0.0895813
-0.0152588,0.0880432
-0.0756836,0.0878113
-0.0646973,0.0877014
-0.0628662,0.0874939
0.155029,0.0868652
0.0146484,0.0848694
-0.105591,0.0846619
0.0878906,0.0845276
0.0482178,0.0842529
-0.178223,0.0839233
-0.109863,0.0842041
-0.152588,0.0848389
-0.0598145,0.0837952
-0.0115967,0.0833984
-0.0537109,0.0836792
0.0317383,0.0835938
0.0787354,0.0837891
-0.383911,0.0869507
-0.0616455,0.0868652
0.0189209,0.0857483
0.334473,0.0877502
-0.2948,0.0900085
-0.0823975,0.0897766
0.0146484,0.0894714
0.120239,0.0903564
0.316772,0.0918152
0.321655,0.0922729
0.155029,0.0935425
-0.012207,0.0935486
0.100708,0.0936584
-0.0640869,0.0938293
0.0360107,0.0938416
-0.0976563,0.0942993
-0.137329,0.094043
-0.0292969,0.0934509
0.0689697,0.0930908
-0.10376,0.0920959
-0.219727,0.0932678
0.26123,0.0955139
-0.0708008,0.0960266
0.0500488,0.0929321
-0.0213623,0.0915833
-0.0201416,0.0916992
0.0952148,0.0926025
0.167847,0.0937195
-0.142822,0.0937561
-0.0396729,0.0924194
0.181274,0.0928711
-0.0689697,0.0934387
-0.0805664,0.0939148
-0.267944,0.0955078
-0.0201416,0.0953674
0.0811768,0.0955139
-0.0152588,0.0936096
-0.0817871,0.0938171
-0.159302,0.0947754
0.0769043,0.0947876
-0.022583,0.093927
-0.0366211,0.0941833
-0.291748,0.0961975
0.167236,0.0964111
0.088501,0.0966125
-0.100708,0.0971252
0.012207,0.0959656
0.0488281,0.0945679
0.150757,0.0947937
0.0366211,0.0940979
0.166626,0.0947388
-0.0701904,0.0943542
-0.0140381,0.09328
0.090332,0.0931519
0.131226,0.0940918
-0.115967,0.0943054
-0.0201416,0.0944458
0.090332,0.0940369
0.100098,0.0943787
0.0976563,0.0950806
0.0408936,0.0943481
-0.0115967,0.0943054
0.10498,0.0949158
-0.100708,0.0949707
-0.0152588,0.0946594
-0.143433,0.0949951
-0.274658,0.0970398
-0.0756836,0.0974304
0.142212,0.0981934
-0.150146,0.099585
-0.163574,0.0992798
0.148315,0.0991699
0.26001,0.101434
0.0732422,0.101202
-0.158081,0.10199
0.22583,0.103778
0.133057,0.104962
-0.194092,0.106519
-0.194702,0.108392
-0.0811768,0.107941
-0.15686,0.109222
-0.0738525,0.109894
-0.326538,0.112842
-0.0836182,0.113525
0.147705,0.114246
0.0933838,0.114532
-0.0732422,0.114636
-0.00244141,0.11311
0.310669,0.116071
0.183105,0.116846
0.000610352,0.115973
0.0201416,0.115692
-0.0524902,0.114435
-0.0195313,0.113531
-0.0689697,0.112695
-0.0415039,0.112512
-0.0524902,0.112921
-0.0250244,0.112634
0.0463867,0.112781
0.103149,0.113025
0.19104,0.111096
0.241699,0.112897
0.120239,0.11391
-0.238037,0.112946
0.0439453,0.110437
0.0170898,0.109784
-0.270386,0.112341
-0.185547,0.112994
0.203247,0.111859
-0.27771,0.11142
-0.229492,0.112164
-0.117798,0.11322
0.308228,0.115295
0.010376,0.114758
-0.126343,0.115662
-0.0372314,0.115057
0.286865,0.116553
-0.0543213,0.116803
-0.0842285,0.116956
0.12207,0.117139
0.00793457,0.115021
-0.0421143,0.11283
-0.0396729,0.112518
0.0976563,0.112994
-0.043335,0.113214
-0.144653,0.114459
-0.045166,0.113959
-0.130615,0.113586
-0.0390625,0.112549
-0.0012207,0.112164
0.0128174,0.11048
0.0012207,0.109802
0.0567627,0.109564
-0.00854492,0.10697
0.0457764,0.107227
0.305786,0.109473
0.126343,0.110583
0.0140381,0.109906
-0.144653,0.10976
-0.127563,0.110266
0.0726318,0.110767
-0.00732422,0.110474
-0.189209,0.109448
-0.196533,0.109741
0.0646973,0.109503
0.125122,0.109747
0.131226,0.110937
-0.00915527,0.110541
0.0982666,0.110016
-0.00793457,0.109729
0.088501,0.108948
0.252075,0.110767
0.148315,0.112109
-0.135498,0.112561
-0.151367,0.112762
0.102539,0.112628
0.0653076,0.11308
-0.0238037,0.112415
-0.0756836,0.11217
-0.00610352,0.111255
-0.00427246,0.110889
-0.13855,0.112158
0.0170898,0.111279
-0.161743,0.11189
-0.119629,0.112933
0.0421143,0.11192
-0.153809,0.110712
-0.0518799,0.110474
0.0378418,0.10943
-0.0823975,0.108752
-0.233765,0.109454
0.222168,0.110193
0.195313,0.109546
0.0512695,0.109326
0.111694,0.108862
0.129395,0.107898
-0.0170898,0.106738
0.0305176,0.105103
-0.0616455,0.103772
-0.0866699,0.103827
0.00183105,0.102277
0.0830078,0.102368
-0.216675,0.10127
-0.220947,0.102643
-0.0933838,0.1021
0.130615,0.102472
0.200806,0.103748
0.0280762,0.104004
-0.0592041,0.101489
0.0976563,0.100635
0.0860596,0.101489
0,0.101288
0.0134277,0.100897
-0.0366211,0.101068
0.0115967,0.100494
0.130005,0.101379
-0.137329,0.102228
-0.043335,0.102411
0.043335,0.10238
0.0811768,0.102161
0.0421143,0.100671
0.0701904,0.0989563
0.0140381,0.0978943
0.115356,0.0966675
-0.115356,0.0973816
-0.171509,0.0989258
0.0793457,0.0970154
-0.0744629,0.0959045
-0.0976563,0.0948486
-0.319214,0.0952637
0.03479,0.0933167
0.0274658,0.0924133
0.0604248,0.0899353
-0.055542,0.090387
0.0360107,0.0894836
0.045166,0.089563
0.172729,0.0884216
0.0799561,0.088678
0.0671387,0.0885071
-0.206909,0.0893555
-0.298462,0.0922607
-0.0170898,0.0920105
-0.00732422,0.091687
-0.000610352,0.0907166
-0.10376,0.0913208
-0.0469971,0.0903442
0.0341797,0.0902344
0.170898,0.0906372
0.128784,0.0915344
0.181885,0.0933411
0.0726318,0.0939392
-0.0280762,0.0942078
-0.0305176,0.0939453
-0.0549316,0.0944092
0.0323486,0.0942749
-0.177002,0.0929871
-0.0848389,0.092572
0.0463867,0.0928955
-0.0390625,0.0918396
-0.0183105,0.0907471
0.0500488,0.0905212
0.0720215,0.0911682
0.0823975,0.0901001
0.122681,0.0893616
0.0683594,0.0893982
-0.0799561,0.0889465
-0.0494385,0.0881287
-0.0579834,0.0886169
0.0183105,0.0878174
-0.183105,0.0895691
0.00183105,0.0887024
0.0457764,0.0866394
-0.0463867,0.0856201
0.0543213,0.0848083
0.100098,0.0842957
0.101929,0.0842896
0.0872803,0.0845093
0.0543213,0.0848145
0.067749,0.0847351
0.0518799,0.0851929
-0.00793457,0.0852295
0.0183105,0.0840271
0.00183105,0.0838745
0.0378418,0.0826355
-0.287476,0.084314
0.0445557,0.0843384
-0.0280762,0.0830811
-0.0732422,0.0832947
-0.0622559,0.0835388
-0.022583,0.0829407
-0.0402832,0.0810059
0.020752,0.0789917
-0.0427246,0.0774658
-0.0543213,0.0774963
-0.0396729,0.0767761
-0.213013,0.0776123
0.220337,0.0796448
0.0897217,0.0802368
-0.141602,0.0810364
0.0518799,0.0806885
0.0689697,0.0813599
0.145874,0.0819885
0.0836182,0.080658
0.00732422,0.0785217
-0.148926,0.0790771
-0.0634766,0.0784058
-0.0750732,0.0771484
-0.137329,0.078241
-0.2771,0.0804199
0.0378418,0.0798218
0.109863,0.0800598
0.00183105,0.0800781
0.0518799,0.0804626
0.178223,0.0818787
0.269775,0.0844604
0.310669,0.0862671
0.0994873,0.0858887
0.130615,0.0867615
0.0823975,0.0871521
-0.147095,0.0878113
-0.00610352,0.0874512
0.0445557,0.0871948
-0.0354004,0.0874084
-0.0256348,0.0865112
-0.0354004,0.0857117
-0.0543213,0.0845398
-0.140991,0.0851563
-0.134277,0.0857544
0.0402832,0.0851807
0.123291,0.0832214
-0.300903,0.0858826
-0.184326,0.0874512
-0.0164795,0.0870117
0.0701904,0.0871582
0.0158691,0.0869568
0.0109863,0.086615
0.0469971,0.0853577
-0.00732422,0.0846313
-0.109253,0.0850525
-0.0982666,0.0839661
-0.175781,0.0827393
-0.0970459,0.0835388
0.186157,0.0853271
-0.100098,0.086322
-0.0640869,0.0859253
0.106201,0.0865173
0.144653,0.0876221
0.150757,0.0874207
0.140381,0.0875366
0.107422,0.086792
0.109863,0.0871643
0.170288,0.0885864
-0.250854,0.0907898
-0.0341797,0.0905823
0.0958252,0.091217
-0.0500488,0.0899475
-0.133057,0.0904297
-0.105591,0.0910217
-0.0280762,0.0909119
0.0384521,0.0911133
0.088501,0.0914978
0.0183105,0.0909607
-0.0927734,0.0910645
0.0244141,0.0900818
0.0695801,0.090094
-0.022583,0.0895203
0.057373,0.0895996
0.150146,0.0905212
-0.043335,0.0907715
-0.136719,0.0903076
0.189209,0.0921814
0.117188,0.0928955
0.0109863,0.0925415
-0.0622559,0.0926208
-0.155029,0.0931702
-0.360107,0.095752
-0.230713,0.0971863
-0.204468,0.0986877
0.0878906,0.0988892
-0.102539,0.0993958
-0.100708,0.100323
0.0415039,0.100555
0.169067,0.102228
0.22583,0.104108
0.128174,0.102515
0.126953,0.103339
0.117188,0.10423
-0.065918,0.104156
-0.159912,0.105133
-0.159302,0.1065
-0.139771,0.107495
-0.0927734,0.108215
0.130615,0.109094
-0.0543213,0.109094
0.0134277,0.108832
0.0866699,0.107568
0.209961,0.107465
0.20813,0.108649
0.223999,0.109473
-0.0860596,0.109814
-0.00732422,0.109198
0.0524902,0.108264
-0.088501,0.108313
-0.137939,0.109619
-0.043335,0.108563
-0.0274658,0.108203
-0.00305176,0.107483
0.0653076,0.106763
0.0177002,0.104169
0.0982666,0.104773
-0.0640869,0.104315
-0.149536,0.105792
-0.000610352,0.10528
0.152588,0.105023
-0.0177002,0.102502
-0.19165,0.101312
-0.0805664,0.101123
0.172729,0.101544
0.0793457,0.101514
0.0915527,0.100958
-0.128174,0.102179
-0.137939,0.103113
0.0482178,0.103241
-0.00854492,0.10307
-0.0976563,0.103693
-0.307007,0.106219
-0.00488281,0.104858
0.246582,0.105981
-0.0579834,0.106158
-0.115967,0.106085
0.167847,0.104755
0.0189209,0.103101
-0.12085,0.104144
0.136719,0.10481
0.127563,0.105927
-0.0628662,0.106445
0.0152588,0.106128
0.0170898,0.106226
0.0354004,0.105487
-0.10498,0.105554
-0.00427246,0.103839
-0.0152588,0.103021
-0.0848389,0.102008
-0.478516,0.105792
0.13916,0.106543
0.0726318,0.106207
-0.0366211,0.105127
-0.00183105,0.103638
0.228271,0.104517
0.210571,0.105548
0.178223,0.106232
0.12207,0.10575
0.057373,0.103815
0.0518799,0.103992
-0.0140381,0.103174
-0.0439453,0.103113
-0.0170898,0.101953
-0.224609,0.103143
-0.0213623,0.103076
0.0335693,0.103027
-0.0579834,0.102722
-0.0152588,0.102692
-0.0115967,0.10188
0.0354004,0.10199
-0.00915527,0.101385
0.0671387,0.101831
0.0476074,0.101733
0.100708,0.101239
-0.120239,0.102008
0.0231934,0.100873
0.0976563,0.0999573
-0.158081,0.100366
-0.255737,0.102814
-0.0164795,0.102356
-0.111084,0.101917
0.0579834,0.0988953
-0.0604248,0.0971924
-0.117798,0.0963257
0.0158691,0.0956055
0.0915527,0.0954956
0.189209,0.0963806
-0.0421143,0.0963867
-0.0292969,0.094989
-0.0714111,0.0934448
0.0268555,0.0924316
-0.108032,0.0922424
-0.0848389,0.0919189
-0.214233,0.0934021
-0.0762939,0.0925659
0.067749,0.0916504
0.0537109,0.0907898
-0.0292969,0.090155
0.0958252,0.0898071
0.022583,0.0894897
0.171509,0.0910706
0.147705,0.0916809
0.120239,0.0907837
0.0280762,0.0889832
0.0439453,0.0871826
0.0756836,0.0870789
0.0976563,0.0879822
0.180664,0.0892639
-0.0146484,0.0885254
0.0280762,0.0874268
0.057373,0.0875671
-0.299683,0.0902893
0.00488281,0.0903076
-0.00183105,0.0896729
-0.0799561,0.0902954
-0.0976563,0.0902893
-0.0482178,0.0901306
-0.0183105,0.0888184
-0.000610352,0.0888184
0.0946045,0.0882385
0.0756836,0.0888184
0.0909424,0.0878113
-0.214844,0.0891541
-0.0579834,0.0880066
-0.0189209,0.0874023
-0.0628662,0.0871155
-0.0183105,0.0860168
-0.0799561,0.085437
-0.0842285,0.0857971
-0.0219727,0.0859314
-0.0512695,0.0854675
0.169678,0.0840942
0.0610352,0.0846558
-0.00427246,0.0822327
-0.0537109,0.0821899
-0.00366211,0.0810669
-0.0787354,0.0801758
-0.078125,0.0807678
0.13916,0.0809509
-0.010376,0.0796875
-0.0775146,0.079187
0.0537109,0.0790955
0.150146,0.0804443
0.0683594,0.080957
0.181274,0.0824158
0.0976563,0.0823425
0.115356,0.0834534
0.128784,0.0845886
0.0720215,0.0844604
0.0848389,0.0805237
-0.171509,0.0808472
-0.0933838,0.0810547
0.145264,0.0821411
-0.0109863,0.0822327
0.00366211,0.0799866
-0.00305176,0.0779114
-0.43457,0.0804749
0.0732422,0.0799866
0.00183105,0.0794312
-0.133667,0.080249
-0.38208,0.0839294
-0.183105,0.085321
0.0842285,0.0859924
0.055542,0.0843018
-0.159302,0.0856812
0.0457764,0.0858032
0.223389,0.0874573
0.232544,0.0896301
0.0762939,0.0902771
-0.0109863,0.090033
0.045166,0.0903931
0.00976563,0.0898193
0.0439453,0.0897827
-0.0311279,0.0890869
-0.0494385,0.0883789
0.0463867,0.0886108
0.0714111,0.0883484
-0.00854492,0.086853
-0.0299072,0.0845947
-0.0842285,0.0852722
0.0372314,0.0845337
-0.0878906,0.0848328
-0.151367,0.0857422
-0.00488281,0.084613
-0.0524902,0.0849792
0.110474,0.0851685
0,0.0832764
0.00854492,0.0829407
0.101318,0.0836609
0.175171,0.0846985
-0.0720215,0.0851501
0,0.0840698
-0.0262451,0.0834839
0.0457764,0.0817993
0.067749,0.0817139
-0.20813,0.0831177
-0.228271,0.0848633
-0.0848389,0.0854187
0.125122,0.0857117
0.0952148,0.086438
-0.0305176,0.0850281
-0.0396729,0.0839478
0.0695801,0.0834412
0.148926,0.0846497
0.0708008,0.0849182
0.10437,0.0852051
0.0561523,0.08479
0.0579834,0.0835632
-0.0793457,0.0842102
-0.0366211,0.0842957
0.088501,0.0846069
0.178223,0.0833923
-0.0628662,0.0839722
-0.139771,0.0853516
-0.204468,0.0865967
-0.043335,0.0860535
-0.185547,0.0874268
0.0567627,0.0878113
-0.0531006,0.0883362
-0.119629,0.0885864
-0.0292969,0.0881226
0.101929,0.0882324
0.168457,0.0877686
0.169678,0.0888855
0.0543213,0.0892395
0.112305,0.0897339
0.0439453,0.0899902
0.189819,0.0910889
0.00488281,0.0902954
-0.0512695,0.0905884
-0.255737,0.0926331
-0.012207,0.0910583
0.0994873,0.0914429
-0.256958,0.0939697
-0.374756,0.0971802
-0.0402832,0.0975464
0.0970459,0.0977295
0.00488281,0.0969971
-0.020752,0.095813
0.125732,0.0969666
0.0994873,0.0971863
0.0671387,0.0973206
0.161133,0.0974304
-0.0872803,0.0976196
-0.198975,0.0977966
0.0817871,0.0976379
0.057373,0.0970581
-0.133667,0.0971069
-0.0360107,0.0967468
0.0323486,0.0962219
0.0738525,0.0952454
0.0201416,0.0945129
0.0860596,0.0939209
0,0.093811
-0.109863,0.094873
0.0787354,0.0956299
-0.0354004,0.0916382
-0.00915527,0.0909973
-0.00427246,0.0910217
0.0585938,0.090271
0.055542,0.0870056
0.136108,0.0865356
0.12146,0.086908
0.032959,0.0866821
0.0958252,0.0860474
-0.00671387,0.0856567
-0.0335693,0.0837585
-0.0195313,0.0816284
0.00732422,0.0809387
0.00366211,0.0808655
-0.0787354,0.0812012
-0.13916,0.0824951
-0.0695801,0.0827515
-0.116577,0.083606
-0.0415039,0.0835266
0.0817871,0.0838806
-0.0256348,0.0834229
-0.10498,0.0843872
-0.0579834,0.084668
-0.0164795,0.0839905
0.020752,0.0838257
0.0524902,0.0834717
0.126343,0.0832214
0.227051,0.0854431
-0.135498,0.0862732
0.0390625,0.0855591
0.098877,0.0865479
0.0769043,0.0872314
0.00915527,0.0863098
-0.0299072,0.0848572
-0.0720215,0.0848572
-0.0738525,0.0855957
-0.338135,0.0887146
-0.00183105,0.0882751
0.228271,0.0898804
-0.0512695,0.0883118
-0.0799561,0.0868286
0.0836182,0.0868164
0.154419,0.0871094
0.178223,0.0879395
0.172119,0.0893555
0.0744629,0.0897034
-0.00366211,0.0890442
0.10498,0.0886047
0.148315,0.0893799
-0.0811768,0.0891479
-0.186157,0.090448
-0.0921631,0.0907898
-0.0219727,0.0902161
-0.0854492,0.0907043
-0.0933838,0.0907532
-0.0708008,0.089679
-0.0109863,0.0891602
0.0616455,0.0883789
0.0183105,0.0865173
-0.0195313,0.0862793
-0.177612,0.0862
-0.043335,0.0860657
0.0610352,0.086145
-0.0933838,0.0858826
-0.124512,0.0868347
-0.0756836,0.0865723
-0.00671387,0.0849548
0.0598145,0.0838562
0.00976563,0.0834106
-0.00976563,0.0823853
-0.0482178,0.082428
-0.0238037,0.0807678
-0.098877,0.0817078
0.057373,0.0817688
-0.00793457,0.0792908
-0.00671387,0.0792358
0.0848389,0.0790894
0.119019,0.07771
0.133057,0.075293
0.100098,0.0758911
0.0323486,0.0752441
-0.0671387,0.0758667
-0.0646973,0.0763062
0.0463867,0.0755127
0.0146484,0.0746643
-0.159302,0.0755859
-0.204468,0.0760193
0.0305176,0.0754517
-0.0115967,0.0735779
-0.117798,0.073938
0.0860596,0.0742249
-0.00610352,0.0729492
0.0164795,0.0727539
0.0250244,0.0726807
0.0811768,0.0727539
0.171509,0.0742676
0.177002,0.075177
0.0537109,0.0757141
0.0775146,0.0753906
0.0231934,0.0748352
0.0335693,0.0748169
0.0201416,0.0749268
-0.00244141,0.0749084
-0.0335693,0.0746582
0.0292969,0.0743958
0.0415039,0.0734497
0.00549316,0.07229
-0.319824,0.0751587
0.0793457,0.0749939
0.00793457,0.0750061
-0.0378418,0.0750488
-0.0909424,0.0757629
-0.0897217,0.0765869
-0.0537109,0.0770874
0.0183105,0.0764832
